Ejercicio;cdcdad;nomcdad010;cdprov;nomprov010;cdcorp;nomcorp;ImpDeudViva
2015;08;CASTILLA-MANCHA;45;TOLEDO;017;Azután                                                                ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;018;Barcience                                                             ;175
2015;08;CASTILLA-MANCHA;45;TOLEDO;019;Bargas                                                                ;1.031
2015;08;CASTILLA-MANCHA;45;TOLEDO;020;Belvís de la Jara                                                     ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;021;Borox                                                                 ;2.761
2015;08;CASTILLA-MANCHA;45;TOLEDO;022;Buenaventura                                                          ;185
2015;08;CASTILLA-MANCHA;45;TOLEDO;023;Burguillos de Toledo                                                  ;2.868
2015;08;CASTILLA-MANCHA;45;TOLEDO;024;Burujón                                                               ;600
2015;08;CASTILLA-MANCHA;45;TOLEDO;025;Cabañas de la Sagra                                                   ;431
2015;08;CASTILLA-MANCHA;45;TOLEDO;026;Cabañas de Yepes                                                      ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;027;Cabezamesada                                                          ;59
2015;08;CASTILLA-MANCHA;45;TOLEDO;028;Calera y Chozas                                                       ;510
2015;08;CASTILLA-MANCHA;45;TOLEDO;029;Caleruela                                                             ;264
2015;08;CASTILLA-MANCHA;45;TOLEDO;030;Calzada de Oropesa                                                    ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;031;Camarena                                                              ;585
2015;08;CASTILLA-MANCHA;45;TOLEDO;032;Camarenilla                                                           ;225
2015;08;CASTILLA-MANCHA;45;TOLEDO;033;Campillo de la Jara (El)                                              ;989
2015;08;CASTILLA-MANCHA;45;TOLEDO;034;Camuñas                                                               ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;035;Cardiel de los Montes                                                 ;85
2015;08;CASTILLA-MANCHA;45;TOLEDO;036;Carmena                                                               ;59
2015;08;CASTILLA-MANCHA;45;TOLEDO;037;Carpio de Tajo (El)                                                   ;178
2015;08;CASTILLA-MANCHA;45;TOLEDO;038;Carranque                                                             ;6.763
2015;08;CASTILLA-MANCHA;45;TOLEDO;039;Carriches                                                             ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;040;Casar de Escalona (El)                                                ;803
2015;08;CASTILLA-MANCHA;45;TOLEDO;041;Casarrubios del Monte                                                 ;665
2015;08;CASTILLA-MANCHA;45;TOLEDO;042;Casasbuenas                                                           ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;043;Castillo de Bayuela                                                   ;239
2015;08;CASTILLA-MANCHA;45;TOLEDO;045;Cazalegas                                                             ;286
2015;08;CASTILLA-MANCHA;45;TOLEDO;046;Cebolla                                                               ;839
2015;08;CASTILLA-MANCHA;45;TOLEDO;047;Cedillo del Condado                                                   ;86
2015;08;CASTILLA-MANCHA;45;TOLEDO;048;Cerralbos (Los)                                                       ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;049;Cervera de los Montes                                                 ;250
2015;08;CASTILLA-MANCHA;45;TOLEDO;050;Ciruelos                                                              ;128
2015;08;CASTILLA-MANCHA;45;TOLEDO;051;Cobeja                                                                ;80
2015;08;CASTILLA-MANCHA;45;TOLEDO;052;Cobisa                                                                ;1.571
2015;08;CASTILLA-MANCHA;45;TOLEDO;053;Consuegra                                                             ;2.854
2015;08;CASTILLA-MANCHA;45;TOLEDO;054;Corral de Almaguer                                                    ;445
2015;08;CASTILLA-MANCHA;45;TOLEDO;055;Cuerva                                                                ;1.061
2015;08;CASTILLA-MANCHA;45;TOLEDO;056;Chozas de Canales                                                     ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;057;Chueca                                                                ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;058;Domingo Pérez                                                         ;371
2015;08;CASTILLA-MANCHA;45;TOLEDO;059;Dosbarrios                                                            ;489
2015;08;CASTILLA-MANCHA;45;TOLEDO;060;Erustes                                                               ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;061;Escalona                                                              ;346
2015;08;CASTILLA-MANCHA;45;TOLEDO;062;Escalonilla                                                           ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;063;Espinoso del Rey                                                      ;99
2015;08;CASTILLA-MANCHA;45;TOLEDO;064;Esquivias                                                             ;205
2015;08;CASTILLA-MANCHA;45;TOLEDO;065;Estrella (La)                                                         ;390
2015;08;CASTILLA-MANCHA;45;TOLEDO;066;Fuensalida                                                            ;1.344
2015;08;CASTILLA-MANCHA;45;TOLEDO;067;Gálvez                                                                ;684
2015;08;CASTILLA-MANCHA;45;TOLEDO;068;Garciotum                                                             ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;069;Gerindote                                                             ;1.294
2015;08;CASTILLA-MANCHA;45;TOLEDO;070;Guadamur                                                              ;1.217
2015;08;CASTILLA-MANCHA;45;TOLEDO;071;Guardia (La)                                                          ;400
2015;08;CASTILLA-MANCHA;45;TOLEDO;072;Herencias (Las)                                                       ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;073;Herreruela de Oropesa                                                 ;177
2015;08;CASTILLA-MANCHA;45;TOLEDO;074;Hinojosa de San Vicente                                               ;116
2015;08;CASTILLA-MANCHA;45;TOLEDO;075;Hontanar                                                              ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;076;Hormigos                                                              ;564
2015;08;CASTILLA-MANCHA;45;TOLEDO;077;Huecas                                                                ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;078;Huerta de Valdecarábanos                                              ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;079;Iglesuela (La)                                                        ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;080;Illán de Vacas                                                        ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;081;Illescas                                                              ;4.960
2015;08;CASTILLA-MANCHA;45;TOLEDO;082;Lagartera                                                             ;274
2015;08;CASTILLA-MANCHA;45;TOLEDO;083;Layos                                                                 ;54
2015;08;CASTILLA-MANCHA;45;TOLEDO;084;Lillo                                                                 ;534
2015;08;CASTILLA-MANCHA;45;TOLEDO;085;Lominchar                                                             ;1.289
2015;08;CASTILLA-MANCHA;45;TOLEDO;086;Lucillos                                                              ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;087;Madridejos                                                            ;4.235
2015;08;CASTILLA-MANCHA;45;TOLEDO;088;Magán                                                                 ;857
2015;08;CASTILLA-MANCHA;45;TOLEDO;089;Malpica de Tajo                                                       ;575
2015;08;CASTILLA-MANCHA;45;TOLEDO;090;Manzaneque                                                            ;24
2015;08;CASTILLA-MANCHA;45;TOLEDO;091;Maqueda                                                               ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;092;Marjaliza                                                             ;111
2015;08;CASTILLA-MANCHA;45;TOLEDO;093;Marrupe                                                               ;66
2015;08;CASTILLA-MANCHA;45;TOLEDO;094;Mascaraque                                                            ;223
2015;08;CASTILLA-MANCHA;45;TOLEDO;095;Mata (La)                                                             ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;096;Mazarambroz                                                           ;50
2015;08;CASTILLA-MANCHA;45;TOLEDO;097;Mejorada                                                              ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;098;Menasalbas                                                            ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;099;Méntrida                                                              ;1.595
2015;08;CASTILLA-MANCHA;45;TOLEDO;100;Mesegar de Tajo                                                       ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;101;Miguel Esteban                                                        ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;102;Mocejón                                                               ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;103;Mohedas de la Jara                                                    ;69
2015;08;CASTILLA-MANCHA;45;TOLEDO;104;Montearagón                                                           ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;105;Montesclaros                                                          ;103
2015;08;CASTILLA-MANCHA;45;TOLEDO;106;Mora                                                                  ;2.437
2015;08;CASTILLA-MANCHA;45;TOLEDO;107;Nambroca                                                              ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;108;Nava de Ricomalillo (La)                                              ;79
2015;08;CASTILLA-MANCHA;45;TOLEDO;109;Navahermosa                                                           ;2.666
2015;08;CASTILLA-MANCHA;45;TOLEDO;110;Navalcán                                                              ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;111;Navalmoralejo                                                         ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;112;Navalmorales (Los)                                                    ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;113;Navalucillos (Los)                                                    ;527
2015;08;CASTILLA-MANCHA;45;TOLEDO;114;Navamorcuende                                                         ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;115;Noblejas                                                              ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;116;Noez                                                                  ;818
2015;08;CASTILLA-MANCHA;45;TOLEDO;117;Nombela                                                               ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;118;Novés                                                                 ;647
2015;08;CASTILLA-MANCHA;45;TOLEDO;119;Numancia de la Sagra                                                  ;1.215
2015;08;CASTILLA-MANCHA;45;TOLEDO;120;Nuño Gómez                                                            ;32
2015;08;CASTILLA-MANCHA;45;TOLEDO;121;Ocaña                                                                 ;13.191
2015;08;CASTILLA-MANCHA;45;TOLEDO;122;Olías del Rey                                                         ;3.022
2015;08;CASTILLA-MANCHA;45;TOLEDO;123;Ontígola                                                              ;1.459
2015;08;CASTILLA-MANCHA;45;TOLEDO;124;Orgaz                                                                 ;590
2015;08;CASTILLA-MANCHA;45;TOLEDO;125;Oropesa                                                               ;2.193
2015;08;CASTILLA-MANCHA;45;TOLEDO;126;Otero                                                                 ;186
2015;08;CASTILLA-MANCHA;45;TOLEDO;127;Palomeque                                                             ;395
2015;08;CASTILLA-MANCHA;45;TOLEDO;128;Pantoja                                                               ;928
2015;08;CASTILLA-MANCHA;45;TOLEDO;129;Paredes de Escalona                                                   ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;130;Parrillas                                                             ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;131;Pelahustán                                                            ;236
2015;08;CASTILLA-MANCHA;45;TOLEDO;132;Pepino                                                                ;1.533
2015;08;CASTILLA-MANCHA;45;TOLEDO;133;Polán                                                                 ;1.120
2015;08;CASTILLA-MANCHA;45;TOLEDO;134;Portillo de Toledo                                                    ;354
2015;08;CASTILLA-MANCHA;45;TOLEDO;135;Puebla de Almoradiel (La)                                             ;568
2015;08;CASTILLA-MANCHA;45;TOLEDO;136;Puebla de Montalbán (La)                                              ;2.106
2015;08;CASTILLA-MANCHA;45;TOLEDO;137;Pueblanueva (La)                                                      ;205
2015;08;CASTILLA-MANCHA;45;TOLEDO;138;Puente del Arzobispo (El)                                             ;275
2015;08;CASTILLA-MANCHA;45;TOLEDO;139;Puerto de San Vicente                                                 ;657
2015;08;CASTILLA-MANCHA;45;TOLEDO;140;Pulgar                                                                ;82
2015;08;CASTILLA-MANCHA;45;TOLEDO;141;Quero                                                                 ;372
2015;08;CASTILLA-MANCHA;45;TOLEDO;142;Quintanar de la Orden                                                 ;5.014
2015;08;CASTILLA-MANCHA;45;TOLEDO;143;Quismondo                                                             ;514
2015;08;CASTILLA-MANCHA;45;TOLEDO;144;Real de San Vicente (El)                                              ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;145;Recas                                                                 ;909
2015;08;CASTILLA-MANCHA;45;TOLEDO;146;Retamoso de la Jara                                                   ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;147;Rielves                                                               ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;148;Robledo del Mazo                                                      ;156
2015;08;CASTILLA-MANCHA;45;TOLEDO;149;Romeral (El)                                                          ;671
2015;08;CASTILLA-MANCHA;45;TOLEDO;150;San Bartolomé de las Abiertas                                         ;367
2015;08;CASTILLA-MANCHA;45;TOLEDO;151;San Martín de Montalbán                                               ;665
2015;08;CASTILLA-MANCHA;45;TOLEDO;152;San Martín de Pusa                                                    ;219
2015;08;CASTILLA-MANCHA;45;TOLEDO;153;San Pablo de los Montes                                               ;1.099
2015;08;CASTILLA-MANCHA;45;TOLEDO;154;San Román de los Montes                                               ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;155;Santa Ana de Pusa                                                     ;35
2015;08;CASTILLA-MANCHA;45;TOLEDO;156;Santa Cruz de la Zarza                                                ;2.491
2015;08;CASTILLA-MANCHA;45;TOLEDO;157;Santa Cruz del Retamar                                                ;757
2015;08;CASTILLA-MANCHA;45;TOLEDO;158;Santa Olalla                                                          ;642
2015;08;CASTILLA-MANCHA;45;TOLEDO;159;Sartajada                                                             ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;160;Segurilla                                                             ;851
2015;08;CASTILLA-MANCHA;45;TOLEDO;161;Seseña                                                                ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;162;Sevilleja de la Jara                                                  ;240
2015;08;CASTILLA-MANCHA;45;TOLEDO;163;Sonseca                                                               ;3.940
2015;08;CASTILLA-MANCHA;45;TOLEDO;164;Sotillo de las Palomas                                                ;83
2015;08;CASTILLA-MANCHA;45;TOLEDO;165;Talavera de la Reina                                                  ;35.420
2015;08;CASTILLA-MANCHA;45;TOLEDO;166;Tembleque                                                             ;888
2015;08;CASTILLA-MANCHA;45;TOLEDO;167;Toboso (El)                                                           ;639
2015;08;CASTILLA-MANCHA;45;TOLEDO;168;Toledo                                                                ;44.166
2015;08;CASTILLA-MANCHA;45;TOLEDO;169;Torralba de Oropesa                                                   ;83
2015;08;CASTILLA-MANCHA;45;TOLEDO;170;Torrecilla de la Jara                                                 ;82
2015;08;CASTILLA-MANCHA;45;TOLEDO;171;Torre de Esteban Hambrán (La)                                         ;772
2015;08;CASTILLA-MANCHA;45;TOLEDO;172;Torrico                                                               ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;173;Torrijos                                                              ;2.186
2015;08;CASTILLA-MANCHA;45;TOLEDO;174;Totanés                                                               ;51
2015;08;CASTILLA-MANCHA;45;TOLEDO;175;Turleque                                                              ;18
2015;08;CASTILLA-MANCHA;45;TOLEDO;176;Ugena                                                                 ;1.272
2015;08;CASTILLA-MANCHA;45;TOLEDO;177;Urda                                                                  ;759
2015;08;CASTILLA-MANCHA;45;TOLEDO;179;Valdeverdeja                                                          ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;180;Valmojado                                                             ;921
2015;08;CASTILLA-MANCHA;45;TOLEDO;181;Velada                                                                ;24
2015;08;CASTILLA-MANCHA;45;TOLEDO;182;Ventas con Peña Aguilera (Las)                                        ;400
2015;08;CASTILLA-MANCHA;45;TOLEDO;183;Ventas de Retamosa (Las)                                              ;1.554
2015;08;CASTILLA-MANCHA;45;TOLEDO;184;Ventas de San Julián (Las)                                            ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;185;Villacañas                                                            ;2.623
2015;08;CASTILLA-MANCHA;45;TOLEDO;186;Villa de Don Fadrique (La)                                            ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;187;Villafranca de los Caballeros                                         ;1.015
2015;08;CASTILLA-MANCHA;45;TOLEDO;188;Villaluenga de la Sagra                                               ;3.557
2015;08;CASTILLA-MANCHA;45;TOLEDO;189;Villamiel de Toledo                                                   ;83
2015;08;CASTILLA-MANCHA;45;TOLEDO;190;Villaminaya                                                           ;571
2015;08;CASTILLA-MANCHA;45;TOLEDO;191;Villamuelas                                                           ;671
2015;08;CASTILLA-MANCHA;45;TOLEDO;192;Villanueva de Alcardete                                               ;85
2015;08;CASTILLA-MANCHA;45;TOLEDO;193;Villanueva de Bogas                                                   ;36
2015;08;CASTILLA-MANCHA;45;TOLEDO;194;Villarejo de Montalbán                                                ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;195;Villarrubia de Santiago                                               ;1.602
2015;08;CASTILLA-MANCHA;45;TOLEDO;196;Villaseca de la Sagra                                                 ;597
2015;08;CASTILLA-MANCHA;45;TOLEDO;197;Villasequilla                                                         ;705
2015;08;CASTILLA-MANCHA;45;TOLEDO;198;Villatobas                                                            ;374
2015;08;CASTILLA-MANCHA;45;TOLEDO;199;Viso de San Juan (El)                                                 ;2.101
2015;08;CASTILLA-MANCHA;45;TOLEDO;200;Yébenes (Los)                                                         ;866
2015;08;CASTILLA-MANCHA;45;TOLEDO;201;Yeles                                                                 ;3.614
2015;08;CASTILLA-MANCHA;45;TOLEDO;202;Yepes                                                                 ;2.120
2015;08;CASTILLA-MANCHA;45;TOLEDO;203;Yuncler                                                               ;211
2015;08;CASTILLA-MANCHA;45;TOLEDO;204;Yunclillos                                                            ;76
2015;08;CASTILLA-MANCHA;45;TOLEDO;205;Yuncos                                                                ;0
2015;08;CASTILLA-MANCHA;45;TOLEDO;901;Santo Domingo-Caudilla                                                ;0
2015;09;CATALUÑA;08;BARCELONA;001;Abrera                                                                ;22
2015;09;CATALUÑA;08;BARCELONA;002;Aguilar de Segarra                                                    ;1.514
2015;09;CATALUÑA;08;BARCELONA;003;Alella                                                                ;3.260
2015;09;CATALUÑA;08;BARCELONA;004;Alpens                                                                ;31
2015;09;CATALUÑA;08;BARCELONA;005;Ametlla del Vallès (L')                                               ;1.256
2015;09;CATALUÑA;08;BARCELONA;006;Arenys de Mar                                                         ;4.421
2015;09;CATALUÑA;08;BARCELONA;007;Arenys de Munt                                                        ;2.845
2015;09;CATALUÑA;08;BARCELONA;008;Argençola                                                             ;5
2015;09;CATALUÑA;08;BARCELONA;009;Argentona                                                             ;4.365
2015;09;CATALUÑA;08;BARCELONA;010;Artés                                                                 ;55
2015;09;CATALUÑA;08;BARCELONA;011;Avià                                                                  ;162
2015;09;CATALUÑA;08;BARCELONA;012;Avinyó                                                                ;0
2015;09;CATALUÑA;08;BARCELONA;013;Avinyonet del Penedès                                                 ;0
2015;09;CATALUÑA;08;BARCELONA;014;Aiguafreda                                                            ;938
2015;09;CATALUÑA;08;BARCELONA;015;Badalona                                                              ;90.458
2015;09;CATALUÑA;08;BARCELONA;016;Bagà                                                                  ;209
2015;09;CATALUÑA;08;BARCELONA;017;Balenyà                                                               ;274
2015;09;CATALUÑA;08;BARCELONA;018;Balsareny                                                             ;211
2015;09;CATALUÑA;08;BARCELONA;019;Barcelona                                                             ;836.102
2015;09;CATALUÑA;08;BARCELONA;020;Begues                                                                ;1.774
2015;09;CATALUÑA;08;BARCELONA;021;Bellprat                                                              ;178
2015;09;CATALUÑA;08;BARCELONA;022;Berga                                                                 ;17.146
2015;09;CATALUÑA;08;BARCELONA;023;Bigues i Riells                                                       ;2.978
2015;09;CATALUÑA;08;BARCELONA;024;Borredà                                                               ;302
2015;09;CATALUÑA;08;BARCELONA;025;Bruc (El)                                                             ;0
2015;09;CATALUÑA;08;BARCELONA;026;Brull (El)                                                            ;0
2015;09;CATALUÑA;08;BARCELONA;027;Cabanyes (Les)                                                        ;0
2015;09;CATALUÑA;08;BARCELONA;028;Cabrera d'Anoia                                                       ;438
2015;09;CATALUÑA;08;BARCELONA;029;Cabrera de Mar                                                        ;3.216
2015;09;CATALUÑA;08;BARCELONA;030;Cabrils                                                               ;933
2015;09;CATALUÑA;08;BARCELONA;031;Calaf                                                                 ;2.075
2015;09;CATALUÑA;08;BARCELONA;032;Caldes d'Estrac                                                       ;3.988
2015;09;CATALUÑA;08;BARCELONA;033;Caldes de Montbui                                                     ;9.547
2015;09;CATALUÑA;08;BARCELONA;034;Calders                                                               ;480
2015;09;CATALUÑA;08;BARCELONA;035;Calella                                                               ;6.546
2015;09;CATALUÑA;08;BARCELONA;036;Calonge de Segarra                                                    ;0
2015;09;CATALUÑA;08;BARCELONA;037;Calldetenes                                                           ;3.149
2015;09;CATALUÑA;08;BARCELONA;038;Callús                                                                ;40
2015;09;CATALUÑA;08;BARCELONA;039;Campins                                                               ;0
2015;09;CATALUÑA;08;BARCELONA;040;Canet de Mar                                                          ;8.364
2015;09;CATALUÑA;08;BARCELONA;041;Canovelles                                                            ;6.063
2015;09;CATALUÑA;08;BARCELONA;042;Cànoves i Samalús                                                     ;0
2015;09;CATALUÑA;08;BARCELONA;043;Canyelles                                                             ;1.869
2015;09;CATALUÑA;08;BARCELONA;044;Capellades                                                            ;2.721
2015;09;CATALUÑA;08;BARCELONA;045;Capolat                                                               ;489
2015;09;CATALUÑA;08;BARCELONA;046;Cardedeu                                                              ;7.699
2015;09;CATALUÑA;08;BARCELONA;047;Cardona                                                               ;2.839
2015;09;CATALUÑA;08;BARCELONA;048;Carme                                                                 ;365
2015;09;CATALUÑA;08;BARCELONA;049;Casserres                                                             ;452
2015;09;CATALUÑA;08;BARCELONA;050;Castellar del Riu                                                     ;86
2015;09;CATALUÑA;08;BARCELONA;051;Castellar del Vallès                                                  ;15.078
2015;09;CATALUÑA;08;BARCELONA;052;Castellar de n'Hug                                                    ;0
2015;09;CATALUÑA;08;BARCELONA;053;Castellbell i el Vilar                                                ;568
2015;09;CATALUÑA;08;BARCELONA;054;Castellbisbal                                                         ;3.863
2015;09;CATALUÑA;08;BARCELONA;055;Castellcir                                                            ;0
2015;09;CATALUÑA;08;BARCELONA;056;Castelldefels                                                         ;31.816
2015;09;CATALUÑA;08;BARCELONA;057;Castell de l'Areny                                                    ;0
2015;09;CATALUÑA;08;BARCELONA;058;Castellet i la Gornal                                                 ;642
2015;09;CATALUÑA;08;BARCELONA;059;Castellfollit del Boix                                                ;0
2015;09;CATALUÑA;08;BARCELONA;060;Castellfollit de Riubregós                                            ;28
2015;09;CATALUÑA;08;BARCELONA;061;Castellgalí                                                           ;954
2015;09;CATALUÑA;08;BARCELONA;062;Castellnou de Bages                                                   ;308
2015;09;CATALUÑA;08;BARCELONA;063;Castellolí                                                            ;221
2015;09;CATALUÑA;08;BARCELONA;064;Castellterçol                                                         ;928
2015;09;CATALUÑA;08;BARCELONA;065;Castellví de la Marca                                                 ;76
2015;09;CATALUÑA;08;BARCELONA;066;Castellví de Rosanes                                                  ;483
2015;09;CATALUÑA;08;BARCELONA;067;Centelles                                                             ;452
2015;09;CATALUÑA;08;BARCELONA;068;Cervelló                                                              ;3.378
2015;09;CATALUÑA;08;BARCELONA;069;Collbató                                                              ;1.524
2015;09;CATALUÑA;08;BARCELONA;070;Collsuspina                                                           ;0
2015;09;CATALUÑA;08;BARCELONA;071;Copons                                                                ;272
2015;09;CATALUÑA;08;BARCELONA;072;Corbera de Llobregat                                                  ;10.354
2015;09;CATALUÑA;08;BARCELONA;073;Cornellà de Llobregat                                                 ;66.751
2015;09;CATALUÑA;08;BARCELONA;074;Cubelles                                                              ;3.500
2015;09;CATALUÑA;08;BARCELONA;075;Dosrius                                                               ;1.018
2015;09;CATALUÑA;08;BARCELONA;076;Esparreguera                                                          ;5.673
2015;09;CATALUÑA;08;BARCELONA;077;Esplugues de Llobregat                                                ;18.847
2015;09;CATALUÑA;08;BARCELONA;078;Espunyola (L')                                                        ;0
2015;09;CATALUÑA;08;BARCELONA;079;Estany (L')                                                           ;83
2015;09;CATALUÑA;08;BARCELONA;080;Fígols                                                                ;0
2015;09;CATALUÑA;08;BARCELONA;081;Fogars de Montclús                                                    ;0
2015;09;CATALUÑA;08;BARCELONA;082;Fogars de la Selva                                                    ;801
2015;09;CATALUÑA;08;BARCELONA;083;Folgueroles                                                           ;94
2015;09;CATALUÑA;08;BARCELONA;084;Fonollosa                                                             ;120
2015;09;CATALUÑA;08;BARCELONA;085;Font-rubí                                                             ;0
2015;09;CATALUÑA;08;BARCELONA;086;Franqueses del Vallès (Les)                                           ;12.098
2015;09;CATALUÑA;08;BARCELONA;087;Gallifa                                                               ;0
2015;09;CATALUÑA;08;BARCELONA;088;Garriga (La)                                                          ;2.580
2015;09;CATALUÑA;08;BARCELONA;089;Gavà                                                                  ;39.106
2015;09;CATALUÑA;08;BARCELONA;090;Gaià                                                                  ;0
2015;09;CATALUÑA;08;BARCELONA;091;Gelida                                                                ;3.175
2015;09;CATALUÑA;08;BARCELONA;092;Gironella                                                             ;1.652
2015;09;CATALUÑA;08;BARCELONA;093;Gisclareny                                                            ;0
2015;09;CATALUÑA;08;BARCELONA;094;Granada (La)                                                          ;0
2015;09;CATALUÑA;08;BARCELONA;095;Granera                                                               ;76
2015;09;CATALUÑA;08;BARCELONA;096;Granollers                                                            ;34.507
2015;09;CATALUÑA;08;BARCELONA;097;Gualba                                                                ;225
2015;09;CATALUÑA;08;BARCELONA;098;Sant Salvador de Guardiola                                            ;650
2015;09;CATALUÑA;08;BARCELONA;099;Guardiola de Berguedà                                                 ;218
2015;09;CATALUÑA;08;BARCELONA;100;Gurb                                                                  ;0
2015;09;CATALUÑA;08;BARCELONA;101;Hospitalet de Llobregat (L')                                          ;107.135
2015;09;CATALUÑA;08;BARCELONA;102;Igualada                                                              ;43.649
2015;09;CATALUÑA;08;BARCELONA;103;Jorba                                                                 ;30
2015;09;CATALUÑA;08;BARCELONA;104;Llacuna (La)                                                          ;860
2015;09;CATALUÑA;08;BARCELONA;105;Llagosta (La)                                                         ;3.313
2015;09;CATALUÑA;08;BARCELONA;106;Llinars del Vallès                                                    ;1.629
2015;09;CATALUÑA;08;BARCELONA;107;Lliçà d'Amunt                                                         ;6.136
2015;09;CATALUÑA;08;BARCELONA;108;Lliçà de Vall                                                         ;1.896
2015;09;CATALUÑA;08;BARCELONA;109;Lluçà                                                                 ;0
2015;09;CATALUÑA;08;BARCELONA;110;Malgrat de Mar                                                        ;4.454
2015;09;CATALUÑA;08;BARCELONA;111;Malla                                                                 ;0
2015;09;CATALUÑA;08;BARCELONA;112;Manlleu                                                               ;13.053
2015;09;CATALUÑA;08;BARCELONA;113;Manresa                                                               ;80.610
2015;09;CATALUÑA;08;BARCELONA;114;Martorell                                                             ;14.239
2015;09;CATALUÑA;08;BARCELONA;115;Martorelles                                                           ;2.338
2015;09;CATALUÑA;08;BARCELONA;116;Masies de Roda (Les)                                                  ;0
2015;09;CATALUÑA;08;BARCELONA;117;Masies de Voltregà (Les)                                              ;463
2015;09;CATALUÑA;08;BARCELONA;118;Masnou (El)                                                           ;8.237
2015;09;CATALUÑA;08;BARCELONA;119;Masquefa                                                              ;5.150
2015;09;CATALUÑA;08;BARCELONA;120;Matadepera                                                            ;1.185
2015;09;CATALUÑA;08;BARCELONA;121;Mataró                                                                ;127.781
2015;09;CATALUÑA;08;BARCELONA;122;Mediona                                                               ;1.555
2015;09;CATALUÑA;08;BARCELONA;123;Molins de Rei                                                         ;16.417
2015;09;CATALUÑA;08;BARCELONA;124;Mollet del Vallès                                                     ;42.951
2015;09;CATALUÑA;08;BARCELONA;125;Montcada i Reixac                                                     ;19.116
2015;09;CATALUÑA;08;BARCELONA;126;Montgat                                                               ;51
2015;09;CATALUÑA;08;BARCELONA;127;Monistrol de Montserrat                                               ;220
2015;09;CATALUÑA;08;BARCELONA;128;Monistrol de Calders                                                  ;45
2015;09;CATALUÑA;08;BARCELONA;129;Muntanyola                                                            ;0
2015;09;CATALUÑA;08;BARCELONA;130;Montclar                                                              ;0
2015;09;CATALUÑA;08;BARCELONA;131;Montesquiu                                                            ;257
2015;09;CATALUÑA;08;BARCELONA;132;Montmajor                                                             ;102
2015;09;CATALUÑA;08;BARCELONA;133;Montmaneu                                                             ;0
2015;09;CATALUÑA;08;BARCELONA;134;Figaró-Montmany                                                       ;2.624
2015;09;CATALUÑA;08;BARCELONA;135;Montmeló                                                              ;6.527
2015;09;CATALUÑA;08;BARCELONA;136;Montornès del Vallès                                                  ;4.681
2015;09;CATALUÑA;08;BARCELONA;137;Montseny                                                              ;398
2015;09;CATALUÑA;08;BARCELONA;138;Moià                                                                  ;12.945
2015;09;CATALUÑA;08;BARCELONA;139;Mura                                                                  ;0
2015;09;CATALUÑA;08;BARCELONA;140;Navarcles                                                             ;1.357
2015;09;CATALUÑA;08;BARCELONA;141;Navàs                                                                 ;2.094
